beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
2.030917620904737,0.07017038286703829,0.2623932200241385,406,14,10333,-0.0012298395403611735,10953,-5.66764092313111e-08
2.030917620904737,0.0837677640068292,0.2582468429840125,406,17,10170,-0.0012210244814350674,10793,-5.7137852550565167e-08
2.030917620904737,0.1,0.25348288237476063,406,20,9982,-0.0012107894725718502,10608,-5.768608892595889e-08
2.030917620904737,0.1193776641714437,0.2480446659602016,406,24,9768,-0.001199026396501243,10398,-5.83277096979111e-08
2.030917620904737,0.14251026703029984,0.24188244345646434,406,29,9525,-0.001185492722897691,10160,-5.907967322324783e-08
2.030917620904737,0.17012542798525893,0.23495798848765578,406,34,9253,-0.0011702242384581312,9893,-5.9961930878583e-08
2.030917620904737,0.20309176209047358,0.22724977190390266,406,41,8949,-0.0011527420312348303,9596,-6.098209122988306e-08
2.030917620904737,0.24244620170823283,0.21875830096860885,406,48,8615,-0.0011333481656188183,9269,-6.217417495687099e-08
2.030917620904737,0.28942661247167517,0.20951102019172416,406,58,8251,-0.001111304007987493,8915,-6.351745926435313e-08
2.030917620904737,0.345510729459222,0.19956601118180256,406,69,7859,-0.0010869374897366296,8534,-6.505740522360382e-08
2.030917620904737,0.41246263829013524,0.1890136747350391,406,82,7443,-0.0010600078983314502,8131,-6.678594999983935e-08
2.030917620904737,0.49238826317067413,0.17797568924357723,406,98,7009,-0.0010301851854550338,7713,-6.866820856552127e-08
2.030917620904737,0.5878016072274915,0.1666008459113218,406,118,6561,-0.0009968367917345886,7285,-7.065535181314083e-08
2.030917620904737,0.701703828670383,0.15505783697672113,406,140,6106,-0.0009609540879647223,6852,-7.278720035120724e-08
2.030917620904737,0.837677640068292,0.14352562481587047,406,168,5652,-0.000920583709234282,6426,-7.48193858650368e-08
2.030917620904737,1.0,0.13218250572776513,406,200,5205,-0.000876851404726974,6011,-7.675385626363106e-08
2.030917620904737,1.1937766417144369,0.12119525951806176,406,239,4773,-0.0008282347569581763,5618,-7.826885451394231e-08
2.030917620904737,1.4251026703029992,0.1107097574669544,406,285,4360,-0.0007749914694483907,5251,-7.919875216632848e-08
2.030917620904737,1.7012542798525891,0.1008440928332821,406,340,3971,-0.0007164507576510747,4917,-7.919348166332937e-08
2.030917620904737,2.030917620904737,0.09168479621366891,406,406,3611,-0.0006523524136948327,4623,-7.786084446446267e-08
2.030917620904737,2.424462017082328,0.08328614863170876,406,485,3280,-0.0005827551449921198,4371,-7.488308511630641e-08
2.030917620904737,2.8942661247167516,0.07567214613299175,406,579,2980,-0.0005084446817485809,4165,-6.99932107800695e-08
2.030917620904737,3.4551072945922217,0.06884038657194434,406,691,2711,-0.0004315427387258161,4008,-6.320710818781506e-08
2.030917620904737,4.1246263829013525,0.06276706062887397,406,825,2472,-0.00035421645567603166,3903,-5.471470828560796e-08
2.030917620904737,4.923882631706742,0.057412299208838634,406,985,2261,-0.0002749722299061624,3852,-4.4325766011464995e-08
2.030917620904737,5.878016072274912,0.05272529579835436,406,1176,2076,-0.0001952369687510081,3858,-3.244734433392633e-08
2.030917620904737,7.01703828670383,0.048648822213553204,406,1403,1916,-0.00011668165554398436,3925,-1.9717599506557406e-08
2.030917620904737,8.376776400682925,0.045122942521853185,406,1675,1777,-3.986473274805917e-05,4058,-6.749778659967216e-09
2.030917620904737,10.0,0.04208787679706619,406,2000,1657,3.3767698556624875e-05,4263,
2.424462017082328,0.01,0.30254999968449475,485,2,11914,-0.0013533077636949645,12601,-5.415059178758606e-08
2.424462017082328,0.011937766417144363,0.30188683138482275,485,2,11888,-0.0013519006446155869,12575,-5.42093373871259e-08
2.424462017082328,0.014251026703029978,0.30109937013468396,485,3,11857,-0.0013503339480104705,12545,-5.428198862572983e-08
2.424462017082328,0.017012542798525893,0.3001652695265409,485,3,11821,-0.0013483856292851768,12509,-5.436416270415714e-08
2.424462017082328,0.020309176209047358,0.2990585563529775,485,4,11777,-0.00134610777541018,12466,-5.4467241969362406e-08
2.424462017082328,0.024244620170823284,0.2977492029457056,485,5,11725,-0.0013433894296932996,12415,-5.4589354695164354e-08
2.424462017082328,0.028942661247167517,0.2962027179642906,485,6,11664,-0.0013401765371983362,12355,-5.473334231270741e-08
2.424462017082328,0.0345510729459222,0.2943797923931966,485,7,11593,-0.001336415042418215,12285,-5.4902243654853274e-08
2.424462017082328,0.04124626382901352,0.29223605281161946,485,8,11508,-0.0013318885293868504,12201,-5.510657847994277e-08
2.424462017082328,0.04923882631706739,0.2897219925091334,485,10,11409,-0.0013266562573452233,12104,-5.5348005009112604e-08
2.424462017082328,0.05878016072274912,0.28678317195698394,485,12,11294,-0.0013205294637015756,11991,-5.563225409455947e-08
2.424462017082328,0.07017038286703829,0.28336080155060445,485,14,11159,-0.0013132921599472666,11858,-5.597204151269326e-08
2.424462017082328,0.0837677640068292,0.2793928376976478,485,17,11002,-0.0013048470088113612,11704,-5.6374427497501135e-08
2.424462017082328,0.1,0.2748157322031648,485,20,10822,-0.001295096527996437,11527,-5.6847658226469324e-08
2.424462017082328,0.1193776641714437,0.26956696584582046,485,24,10616,-0.0012838444239880765,11325,-5.7402534601651306e-08
2.424462017082328,0.14251026703029984,0.26358845916544826,485,29,10380,-0.0012708007543450123,11094,-5.8056062092036814e-08
2.424462017082328,0.17012542798525893,0.25683087536683585,485,34,10114,-0.00125598182646446,10833,-5.8823890454114827e-08
2.424462017082328,0.20309176209047358,0.24925870348352006,485,41,9816,-0.0012390192551766897,10542,-5.970992967815401e-08
2.424462017082328,0.24244620170823283,0.2408558348053798,485,48,9485,-0.001220002799045789,10218,-6.074985056794948e-08
2.424462017082328,0.28942661247167517,0.23163113787930623,485,58,9122,-0.0011983482528765386,9865,-6.192412586666198e-08
2.424462017082328,0.345510729459222,0.22162333411959323,485,69,8728,-0.0011742716863134917,9482,-6.327194857910783e-08
2.424462017082328,0.41246263829013524,0.21090433536504374,485,82,8305,-0.0011474601478487576,9072,-6.479457840268096e-08
2.424462017082328,0.49238826317067413,0.19958019568397978,485,98,7859,-0.0011176197051201708,8642,-6.646421516519247e-08
2.424462017082328,0.5878016072274915,0.18778900995389272,485,118,7395,-0.001084197602862691,8198,-6.823659451076803e-08
2.424462017082328,0.701703828670383,0.175695477391127,485,140,6919,-0.0010480201439248453,7744,-7.014973091434168e-08
2.424462017082328,0.837677640068292,0.16348238943800888,485,168,6438,-0.001007172669533294,7291,-7.201024054112774e-08
2.424462017082328,1.0,0.15133988000506818,485,200,5960,-0.0009627250555047295,6845,-7.380936377821193e-08
2.424462017082328,1.1937766417144369,0.13945373553608495,485,239,5492,-0.000913060079981218,6416,-7.528728330407943e-08
2.424462017082328,1.4251026703029992,0.1279942639433583,485,285,5040,-0.0008583626714523283,6010,-7.628805427248821e-08
2.424462017082328,1.7012542798525891,0.11710710105549313,485,340,4612,-0.0007979396193922058,5637,-7.647876062370425e-08
2.424462017082328,2.030917620904737,0.10690692933066644,485,406,4210,-0.0007311250177189777,5301,-7.553412584653777e-08
2.424462017082328,2.424462017082328,0.09747452043283045,485,485,3839,-0.0006579694127062923,5009,-7.309504271551733e-08
2.424462017082328,2.8942661247167516,0.08885694869458821,485,579,3499,-0.0005789415319101502,4763,-6.890553298398829e-08
2.424462017082328,3.4551072945922217,0.08107038883594317,485,691,3193,-0.0004960610780592434,4569,-6.287435777939438e-08
2.424462017082328,4.1246263829013525,0.0741046771178004,485,825,2918,-0.00041169231245251185,4428,-5.5166522722614786e-08
2.424462017082328,4.923882631706742,0.06792877955370362,485,985,2675,-0.0003240613525985448,4345,-4.546953172422405e-08
2.424462017082328,5.878016072274912,0.06249642407064384,485,1176,2461,-0.0002348369888135386,4322,-3.412614057719585e-08
2.424462017082328,7.01703828670383,0.057751346881077116,485,1403,2274,-0.0001458400731345257,4362,-2.1679937614394272e-08
2.424462017082328,8.376776400682925,0.05363181434273512,485,1675,2112,-5.785462094499421e-05,4472,-8.675833315087428e-09
2.424462017082328,10.0,0.05007426744688947,485,2000,1972,2.743485548375323e-05,4657,
2.8942661247167516,0.01,0.32235979925328,579,2,12695,-0.0014315967260826613,13476,-5.36604617180181e-08
2.8942661247167516,0.011937766417144363,0.32174557587496816,579,2,12670,-0.0014302437269678749,13451,-5.371242562163885e-08
2.8942661247167516,0.014251026703029978,0.3210157695412518,579,3,12642,-0.0014288415559678442,13424,-5.377309812431296e-08
2.8942661247167516,0.017012542798525893,0.3201494071765175,579,3,12607,-0.001426947357207143,13389,-5.384650113912544e-08
2.8942661247167516,0.020309176209047358,0.3191220312593973,579,4,12567,-0.0014248890625100368,13350,-5.393286604947663e-08
2.8942661247167516,0.024244620170823284,0.3179052536719649,579,5,12519,-0.0014223911746596668,13303,-5.403655143532314e-08
2.8942661247167516,0.028942661247167517,0.3164663090128652,579,6,12462,-0.001419399623986643,13247,-5.416009566683416e-08
2.8942661247167516,0.0345510729459222,0.31476763645884537,579,7,12396,-0.0014159144603993182,13182,-5.430402504576688e-08
2.8942661247167516,0.04124626382901352,0.3127665328198432,579,8,12317,-0.001411719253564231,13104,-5.447776053282402e-08
2.8942661247167516,0.04923882631706739,0.3104149364523118,579,10,12224,-0.0014068273826697635,13013,-5.4685126722958585e-08
2.8942661247167516,0.05878016072274912,0.30765942194722523,579,12,12116,-0.0014010983623289604,12907,-5.4928576784405004e-08
2.8942661247167516,0.07017038286703829,0.3044415078938564,579,14,11989,-0.001394316095409273,12782,-5.5219214758376565e-08
2.8942661247167516,0.0837677640068292,0.30069840203797776,579,17,11842,-0.0013864509227916367,12638,-5.556098029595782e-08
2.8942661247167516,0.1,0.296364325288845,579,20,11671,-0.0013772327893677053,12470,-5.5967236025904964e-08
2.8942661247167516,0.1193776641714437,0.2913725612053438,579,24,11474,-0.0013665376408640122,12277,-5.6445266364091976e-08
2.8942661247167516,0.14251026703029984,0.2856583609969693,579,29,11249,-0.0013541908761356169,12057,-5.7004258137141875e-08
2.8942661247167516,0.17012542798525893,0.2791627838814571,579,34,10993,-0.0013400292562785019,11806,-5.766364310420289e-08
2.8942661247167516,0.20309176209047358,0.2718374572558084,579,41,10705,-0.0013237923530984171,11525,-5.8424427055036013e-08
2.8942661247167516,0.24244620170823283,0.26365009356096997,579,48,10383,-0.0013054700115948212,11210,-5.931711332781517e-08
2.8942661247167516,0.28942661247167517,0.2545904049829965,579,58,10026,-0.0012844690962829613,10863,-6.033192498853743e-08
2.8942661247167516,0.345510729459222,0.24467583550330615,579,69,9635,-0.0012609532226183651,10483,-6.149971334599945e-08
2.8942661247167516,0.41246263829013524,0.23395632756961668,579,82,9213,-0.0012347036399120302,10074,-6.281714449233754e-08
2.8942661247167516,0.49238826317067413,0.22251722361685264,579,98,8763,-0.0012053086204557475,9640,-6.42710606038625e-08
2.8942661247167516,0.5878016072274915,0.21047944288409204,579,118,8289,-0.0011722013329600982,9186,-6.582974661922899e-08
2.8942661247167516,0.701703828670383,0.1979963231874121,579,140,7797,-0.0011361020015735468,8716,-6.752511765751355e-08
2.8942661247167516,0.837677640068292,0.18524697538579923,579,168,7295,-0.001095276451093501,8242,-6.919516647462226e-08
2.8942661247167516,1.0,0.1724265921049925,579,200,6790,-0.0010505805285659514,7769,-7.083870703585501e-08
2.8942661247167516,1.1937766417144369,0.15973474214370675,579,239,6290,-0.0010004459893284544,7308,-7.223645371190896e-08
2.8942661247167516,1.4251026703029992,0.14736310222453253,579,285,5803,-0.0009449918068142484,6867,-7.324314196537067e-08
2.8942661247167516,1.7012542798525891,0.13548419899746814,579,340,5335,-0.0008832445759929857,6454,-7.35889968667088e-08
2.8942661247167516,2.030917620904737,0.12424251767884867,579,406,4893,-0.0008145599382238861,6078,-7.294531771405446e-08
2.8942661247167516,2.424462017082328,0.11374884822942095,579,485,4479,-0.0007385246859784665,5743,-7.100406935173254e-08
2.8942661247167516,2.8942661247167516,0.10407813199351283,579,579,4099,-0.0006556277581160514,5457,-6.745169302302184e-08
2.8942661247167516,3.4551072945922217,0.0952705052851897,579,691,3752,-0.0005674826811447252,5222,-6.219615360066167e-08
2.8942661247167516,4.1246263829013525,0.08733483467438015,579,825,3439,-0.00047631337214208014,5043,-5.525959238546748e-08
2.8942661247167516,4.923882631706742,0.08025385285554554,579,985,3160,-0.0003805440251421294,4924,-4.6349023816394976e-08
2.8942661247167516,5.878016072274912,0.07399001610974203,579,1176,2914,-0.0002817316168274291,4869,-3.5664216339571965e-08
2.8942661247167516,7.01703828670383,0.06849135361947221,579,1403,2697,-0.0001818663275728437,4879,-2.366855385207001e-08
2.8942661247167516,8.376776400682925,0.06369679276498767,579,1675,2508,-8.182662554229626e-05,4962,-1.0808872748086774e-08
2.8942661247167516,10.0,0.0595406622681532,579,2000,2345,1.6246836181160124e-05,5124,
3.4551072945922217,0.01,0.3421801783496132,691,2,13475,-0.0015070573690668528,14368,-5.3099054649667145e-08
3.4551072945922217,0.011937766417144363,0.34161820802133147,691,2,13453,-0.0015058667298458411,14346,-5.314113536752645e-08
3.4551072945922217,0.014251026703029978,0.3409500969175968,691,3,13427,-0.0015045730833204716,14321,-5.319317050969881e-08
3.4551072945922217,0.017012542798525893,0.3401564224514578,691,3,13395,-0.0015028412444535422,14289,-5.3254851007219836e-08
3.4551072945922217,0.020309176209047358,0.3392144669744523,691,4,13358,-0.0015009464589057662,14253,-5.3328455988624975e-08
3.4551072945922217,0.024244620170823284,0.33809776617505694,691,5,13314,-0.0014986670527662184,14210,-5.3415923148319623e-08
3.4551072945922217,0.028942661247167517,0.33677564124715487,691,6,13262,-0.0014959489443834627,14159,-5.351948964360609e-08
3.4551072945922217,0.0345510729459222,0.33521273668883245,691,7,13201,-0.0014927380518493052,14099,-5.364150877493726e-08
3.4551072945922217,0.04124626382901352,0.3333685971617282,691,8,13128,-0.0014888720530711911,14027,-5.3788497053885286e-08
3.4551072945922217,0.04923882631706739,0.3311973318485364,691,10,13043,-0.0014844245232901812,13944,-5.396196272637117e-08
3.4551072945922217,0.05878016072274912,0.3286474333648925,691,12,12942,-0.0014790888547242388,13845,-5.416979267745452e-08
3.4551072945922217,0.07017038286703829,0.3256618400992655,691,14,12825,-0.001472865340796348,13730,-5.441352670298316e-08
3.4551072945922217,0.0837677640068292,0.3221783544273229,691,17,12687,-0.0014655190897392137,13595,-5.47050218869203e-08
3.4551072945922217,0.1,0.31813055152101116,691,20,12528,-0.0014569885976012068,13439,-5.504692428480779e-08
3.4551072945922217,0.1193776641714437,0.31344932913750334,691,24,12344,-0.001447057358549112,13259,-5.544969408267968e-08
3.4551072945922217,0.14251026703029984,0.30806524974956345,691,29,12132,-0.001435503834459535,13052,-5.592302684218393e-08
3.4551072945922217,0.17012542798525893,0.30191180180602656,691,34,11889,-0.0014221501845121355,12814,-5.648258615711683e-08
3.4551072945922217,0.20309176209047358,0.2949296442153762,691,41,11614,-0.0014067856469552255,12546,-5.7129371934167575e-08
3.4551072945922217,0.24244620170823283,0.2870717858776614,691,48,11305,-0.0013893594932240913,12244,-5.788708453011063e-08
3.4551072945922217,0.28942661247167517,0.27830948503276587,691,58,10960,-0.0013693192964485065,11909,-5.875040958873604e-08
3.4551072945922217,0.345510729459222,0.2686384394645688,691,69,10579,-0.0013467285464495188,11539,-5.97453079810231e-08
3.4551072945922217,0.41246263829013524,0.2580846069496353,691,82,10163,-0.00132130246264334,11136,-6.087402940096989e-08
3.4551072945922217,0.49238826317067413,0.2467087988046724,691,98,9715,-0.0012926797400468115,10704,-6.212536477281434e-08
3.4551072945922217,0.5878016072274915,0.2346091000944031,691,118,9239,-0.001260345083208845,10248,-6.347247877823978e-08
3.4551072945922217,0.701703828670383,0.22192026103376516,691,140,8739,-0.0012248132946792666,9770,-6.494733928143329e-08
3.4551072945922217,0.837677640068292,0.20880951924237942,691,168,8223,-0.0011845031923524742,9282,-6.641855477385084e-08
3.4551072945922217,1.0,0.1954688345308663,691,200,7698,-0.001140122623252641,8789,-6.788496898184934e-08
3.4551072945922217,1.1937766417144369,0.18210415184541726,691,239,7171,-0.0010900801626056562,8301,-6.917261439329647e-08
3.4551072945922217,1.4251026703029992,0.16892289645740866,691,285,6652,-0.001034446341873917,7828,-7.015059879465709e-08
3.4551072945922217,1.7012542798525891,0.1561212784976357,691,340,6148,-0.0009721542839115487,7379,-7.058447184123255e-08
3.4551072945922217,2.030917620904737,0.14387302510511552,691,406,5666,-0.000902321028279555,6963,-7.018872870425394e-08
3.4551072945922217,2.424462017082328,0.13232085458837867,691,485,5211,-0.0008243789145219351,6587,-6.866139459506191e-08
3.4551072945922217,2.8942661247167516,0.12157145388149355,691,579,4787,-0.0007383372957124538,6257,-6.571479774005684e-08
3.4551072945922217,3.4551072945922217,0.11169408168719394,691,691,4399,-0.0006457499978194122,5981,-6.117397165387251e-08
3.4551072945922217,4.1246263829013525,0.10272236077922312,691,825,4045,-0.0005486511338302732,5761,-5.504234974921981e-08
3.4551072945922217,4.923882631706742,0.09465845601076253,691,985,3728,-0.00044519913315573374,5604,-4.6956386287246e-08
3.4551072945922217,5.878016072274912,0.08747869423658985,691,1176,3445,-0.00033687927883351785,5512,-3.70408671805337e-08
3.4551072945922217,7.01703828670383,0.08113973618013114,691,1403,3195,-0.00022597596190225376,5489,-2.5644699369283663e-08
3.4551072945922217,8.376776400682925,0.07558458897813276,691,1675,2977,-0.00011340255597389596,5543,-1.3126693580091394e-08
3.4551072945922217,10.0,0.07074797727128956,691,2000,2786,-1.3331491942448757e-06,5677,-1.5547944754932983e-10
4.1246263829013525,0.01,0.36218047877010384,825,2,14263,-0.0015801742761598183,15290,-5.245649499659463e-08
4.1246263829013525,0.011937766417144363,0.36167204331960645,825,2,14243,-0.0015790918768679868,15270,-5.2491658894806943e-08
4.1246263829013525,0.014251026703029978,0.3610672565130157,825,3,14219,-0.0015779051217605154,15247,-5.2535965719736574e-08
4.1246263829013525,0.017012542798525893,0.3603483526209235,825,3,14191,-0.001576389762751956,15219,-5.258551916534978e-08
4.1246263829013525,0.020309176209047358,0.3594944955005215,825,4,14157,-0.0015746567892672677,15186,-5.264776648810228e-08
4.1246263829013525,0.024244620170823284,0.35848133332778326,825,5,14117,-0.0015725941062004097,15147,-5.272087488284462e-08
4.1246263829013525,0.028942661247167517,0.35728052499323315,825,6,14070,-0.001570147622354891,15101,-5.280682665366993e-08
4.1246263829013525,0.0345510729459222,0.35585925357485343,825,7,14014,-0.0015672091264021743,15046,-5.290950361512997e-08
4.1246263829013525,0.04124626382901352,0.3541797518166507,825,8,13948,-0.0015637245268120949,14981,-5.3031124539697425e-08
4.1246263829013525,0.04923882631706739,0.3521988772633505,825,10,13870,-0.0015596632066577042,14905,-5.317674197088641e-08
4.1246263829013525,0.05878016072274912,0.34986779106163385,825,12,13778,-0.0015548249281349884,14815,-5.334952395663305e-08
4.1246263829013525,0.07017038286703829,0.3471318145198812,825,14,13670,-0.0015491016729118111,14709,-5.3554324268017174e-08
4.1246263829013525,0.0837677640068292,0.34393056071261363,825,17,13544,-0.0015424298548804283,14586,-5.379613441520256e-08
4.1246263829013525,0.1,0.3401984629282471,825,20,13397,-0.0015345798596155752,14442,-5.408233830823514e-08
4.1246263829013525,0.1193776641714437,0.33586584398389463,825,24,13226,-0.0015254026329865097,14275,-5.442028027739203e-08
4.1246263829013525,0.14251026703029984,0.3308606842897933,825,29,13029,-0.0015147377829843032,14083,-5.4815945153732084e-08
4.1246263829013525,0.17012542798525893,0.32511124302235384,825,34,12803,-0.0015023954867434313,13862,-5.5281629795336345e-08
4.1246263829013525,0.20309176209047358,0.31854965407253,825,41,12544,-0.0014880472138602903,13610,-5.582460278229884e-08
4.1246263829013525,0.24244620170823283,0.31111654345289974,825,48,12252,-0.001471715540172408,13325,-5.645878019986926e-08
4.1246263829013525,0.28942661247167517,0.3027665865252078,825,58,11923,-0.0014528278400617383,13006,-5.718461839058527e-08
4.1246263829013525,0.345510729459222,0.29347473857708234,825,69,11557,-0.0014314084566243123,12651,-5.802157318945356e-08
4.1246263829013525,0.41246263829013524,0.28324264326966037,825,82,11154,-0.0014071611390981636,12261,-5.8972872194736706e-08
4.1246263829013525,0.49238826317067413,0.2721044853231951,825,98,10715,-0.001379670205796339,11838,-6.003368807203757e-08
4.1246263829013525,0.5878016072274915,0.2601313665553262,825,118,10244,-0.0013484802883887872,11387,-6.118120647331521e-08
4.1246263829013525,0.701703828670383,0.24743322512848454,825,140,9744,-0.001313966158013655,10909,-6.244267187449056e-08
4.1246263829013525,0.837677640068292,0.23415745891524944,825,168,9221,-0.0012746107557168398,10414,-6.371830387149866e-08
4.1246263829013525,1.0,0.22048379002064275,825,200,8683,-0.0012310451580974746,9908,-6.500287027030246e-08
4.1246263829013525,1.1937766417144369,0.20661548442308864,825,239,8137,-0.0011817432690831497,9401,-6.615414628522269e-08
4.1246263829013525,1.4251026703029992,0.19276770366123072,825,285,7591,-0.0011265363680851377,8901,-6.707314327320292e-08
4.1246263829013525,1.7012542798525891,0.1791543431289861,825,340,7055,-0.001064406121478278,8420,-6.755046083557218e-08
4.1246263829013525,2.030917620904737,0.16597503345152032,825,406,6536,-0.0009942569025445179,7967,-6.734132161765146e-08
4.1246263829013525,2.424462017082328,0.15340394619614975,825,485,6041,-0.0009153171287149744,7551,-6.6166036467262e-08
4.1246263829013525,2.8942661247167516,0.1415816641173194,825,579,5575,-0.0008272659525872652,7179,-6.374862854182518e-08
4.1246263829013525,3.4551072945922217,0.1306107682676007,825,691,5143,-0.0007310850870766326,6859,-5.988711135876581e-08
4.1246263829013525,4.1246263829013525,0.12055513557403735,825,825,4747,-0.0006290061816925205,6597,-5.453552331847743e-08
4.1246263829013525,4.923882631706742,0.11144239512421396,825,985,4389,-0.0005186823810279279,6399,-4.730966775645209e-08
4.1246263829013525,5.878016072274912,0.10326865958930875,825,1176,4067,-0.000401355680728314,6268,-3.8232798173340585e-08
4.1246263829013525,7.01703828670383,0.0960045493864622,825,1403,3781,-0.00027958217648482004,6209,-2.7568835417051568e-08
4.1246263829013525,8.376776400682925,0.08960161677758113,825,1675,3529,-0.00015402662722174677,6229,-1.5559565379461164e-08
4.1246263829013525,10.0,0.08399847960380252,825,2000,3308,-2.7135639189353214e-05,6333,-2.7765016585309e-09
4.923882631706742,0.01,0.38261370678308276,985,2,15067,-0.0016512620929893423,16254,-5.172530525895956e-08
4.923882631706742,0.011937766417144363,0.38215834571346047,985,2,15049,-0.0016502879336266869,16236,-5.175432006145104e-08
4.923882631706742,0.014251026703029978,0.3816164315018608,985,3,15028,-0.0016492608675154116,16216,-5.17900660294391e-08
4.923882631706742,0.017012542798525893,0.3809718962960063,985,3,15003,-0.0016479078684006154,16191,-5.183058591967997e-08
4.923882631706742,0.020309176209047358,0.38020584955549774,985,4,14973,-0.0016463894276815708,16162,-5.188106063422264e-08
4.923882631706742,0.024244620170823284,0.3792961489770594,985,5,14937,-0.001644541993699974,16127,-5.194141252082891e-08
4.923882631706742,0.028942661247167517,0.3782169345116738,985,6,14894,-0.0016423114678349117,16085,-5.2013426795165236e-08
4.923882631706742,0.0345510729459222,0.376938135411619,985,7,14844,-0.0016396978713228954,16036,-5.209729855355367e-08
4.923882631706742,0.04124626382901352,0.3754249677900379,985,8,14784,-0.0016365388653997585,15977,-5.219826722453297e-08
4.923882631706742,0.04923882631706739,0.3736374505624683,985,10,14714,-0.0016329143064759588,15909,-5.231761265620683e-08
4.923882631706742,0.05878016072274912,0.371529981434334,985,12,14631,-0.0016285695998658962,15828,-5.245963824097147e-08
4.923882631706742,0.07017038286703829,0.36905103220085794,985,14,14533,-0.0016233966708964652,15732,-5.2628536269365846e-08
4.923882631706742,0.0837677640068292,0.36614304402337117,985,17,14419,-0.0016173928007935793,15621,-5.28270398563917e-08
4.923882631706742,0.1,0.3627426277296456,985,20,14285,-0.0016102704929241978,15490,-5.306298252590745e-08
4.923882631706742,0.1193776641714437,0.35878119941372194,985,24,14129,-0.001601945669072657,15338,-5.3341007409145964e-08
4.923882631706742,0.14251026703029984,0.354186203544239,985,29,13948,-0.00159221046806549,15162,-5.3667748465867843e-08
4.923882631706742,0.17012542798525893,0.3488830876242528,985,34,13739,-0.0015808656348948742,14958,-5.4053045380204515e-08
4.923882631706742,0.20309176209047358,0.3427981843076497,985,41,13499,-0.0015676756271401815,14725,-5.4501383924194776e-08
4.923882631706742,0.24244620170823283,0.335862616184456,985,48,13226,-0.0015525256546669057,14459,-5.502670495494107e-08
4.923882631706742,0.28942661247167517,0.32801725170544616,985,58,12917,-0.001534976555957537,14160,-5.562783057415817e-08
4.923882631706742,0.345510729459222,0.3192185974777458,985,69,12571,-0.001514966354374243,13825,-5.6320880542590056e-08
4.923882631706742,0.41246263829013524,0.3094453114449013,985,82,12186,-0.0014921320403945319,13453,-5.711195403562567e-08
4.923882631706742,0.49238826317067413,0.2987047797894563,985,98,11763,-0.0014661126637674888,13046,-5.7996064156577686e-08
4.923882631706742,0.5878016072274915,0.2870389586895073,985,118,11304,-0.0014364094674457718,12607,-5.895825777303814e-08
4.923882631706742,0.701703828670383,0.27452850654377675,985,140,10811,-0.0014032699871485456,12136,-6.002153974383243e-08
4.923882631706742,0.837677640068292,0.26129420376857854,985,168,10290,-0.001365360496463111,11643,-6.110471865520577e-08
4.923882631706742,1.0,0.247494846103096,985,200,9746,-0.0013230395726121476,11131,-6.221138507705647e-08
4.923882631706742,1.1937766417144369,0.2333212285678163,985,239,9188,-0.001274984830704494,10612,-6.321971321731645e-08
4.923882631706742,1.4251026703029992,0.2189864602497111,985,285,8624,-0.0012209281457037108,10094,-6.404714407960311e-08
4.923882631706742,1.7012542798525891,0.20471353280049367,985,340,8062,-0.0011596699605914231,9587,-6.452835050821764e-08
4.923882631706742,2.030917620904737,0.1907216259578838,985,406,7511,-0.0010900506999119055,9102,-6.444878746794889e-08
4.923882631706742,2.424462017082328,0.1772129035443582,985,485,6979,-0.0010110676912430496,8649,-6.35605407403364e-08
4.923882631706742,2.8942661247167516,0.16436144760775317,985,579,6473,-0.00092212189489643,8237,-6.160243323475776e-08
4.923882631706742,3.4551072945922217,0.1523055305152776,985,691,5998,-0.0008231917314916479,7874,-5.833307809934069e-08
4.923882631706742,4.1246263829013525,0.14114377342613577,985,825,5558,-0.0007175727062141407,7568,-5.37575295028993e-08
4.923882631706742,4.923882631706742,0.13093506936019175,985,985,5156,-0.0006013734801672952,7326,-4.7396130603400885e-08
4.923882631706742,5.878016072274912,0.1217016207154298,985,1176,4793,-0.00047612522979628393,7154,-3.922367677945318e-08
4.923882631706742,7.01703828670383,0.11343414296885265,985,1403,4467,-0.00034385293843110346,7055,-2.9387432049342726e-08
4.923882631706742,8.376776400682925,0.10609822444564185,985,1675,4178,-0.00020537563159728507,7038,-1.8042121281097366e-08
4.923882631706742,10.0,0.09964095191641603,985,2000,3924,-6.333098771390298e-05,7109,-5.659625924838247e-09
5.878016072274912,0.01,0.40381765022560256,1176,2,15902,-0.0017211675363731876,17280,-5.089489221071059e-08
5.878016072274912,0.011937766417144363,0.40341350996426795,1176,2,15886,-0.001720301616939731,17264,-5.09184316362235e-08
5.878016072274912,0.014251026703029978,0.4029323467810338,1176,3,15867,-0.0017193791351512197,17246,-5.094806917545798e-08
5.878016072274912,0.017012542798525893,0.4023597757290981,1176,3,15845,-0.0017181884959302084,17224,-5.0980586061995095e-08
5.878016072274912,0.020309176209047358,0.40167884848876045,1176,4,15818,-0.0017168294019906463,17198,-5.102213106444008e-08
5.878016072274912,0.024244620170823284,0.4008696480802468,1176,5,15786,-0.0017151960715368385,17167,-5.1071152936801635e-08
5.878016072274912,0.028942661247167517,0.39990884131651666,1176,6,15748,-0.001713234400279556,17130,-5.1129237513983444e-08
5.878016072274912,0.0345510729459222,0.3987691944990425,1176,7,15704,-0.0017109444038260566,17087,-5.119651133739018e-08
